date,ticker,open,high,low,close,percent_change
2012-05-18,META,42.04999923706055,45.0,38.0,38.22999954223633,0.0
2012-05-21,META,36.529998779296875,36.65999984741211,33.0,34.029998779296875,-10.986138669186515
2012-05-22,META,32.61000061035156,33.59000015258789,30.940000534057617,31.0,-8.903905048448788
2012-05-23,META,31.3700008392334,32.5,31.360000610351562,32.0,3.225806451612903
2012-05-24,META,32.95000076293945,33.209999084472656,31.770000457763672,33.029998779296875,3.2187461853027344
2012-05-25,META,32.900001525878906,32.95000076293945,31.110000610351562,31.90999984741211,-3.3908536883954663
2012-05-29,META,31.479999542236328,31.690000534057617,28.649999618530273,28.84000015258789,-9.62080761361456
2012-05-30,META,28.700000762939453,29.549999237060547,27.860000610351562,28.190000534057617,-2.2538128123828987
2012-05-31,META,28.549999237060547,29.670000076293945,26.829999923706055,29.600000381469727,5.001773042567433
2012-06-01,META,28.889999389648438,29.149999618530273,27.389999389648438,27.719999313354492,-6.351354877995738
2012-06-04,META,27.200000762939453,27.649999618530273,26.440000534057617,26.899999618530273,-2.9581519305059025
2012-06-05,META,26.700000762939453,27.760000228881836,25.75,25.8700008392334,-3.828991798897099
2012-06-06,META,26.06999969482422,27.170000076293945,25.520000457763672,26.809999465942383,3.6335469509665437
2012-06-07,META,27.0,27.350000381469727,26.149999618530273,26.309999465942383,-1.8649757924656667
2012-06-08,META,26.549999237060547,27.760000228881836,26.440000534057617,27.100000381469727,3.0026641260482716
2012-06-11,META,27.18000030517578,28.06999969482422,26.84000015258789,27.010000228881836,-0.33210387941333896
2012-06-12,META,27.479999542236328,27.770000457763672,26.959999084472656,27.399999618530273,1.4439073911277147
2012-06-13,META,27.65999984741211,28.100000381469727,27.100000381469727,27.270000457763672,-0.47444949845431666
2012-06-14,META,27.649999618530273,28.31999969482422,27.3799991607666,28.290000915527344,3.7403756532511587
2012-06-15,META,28.510000228881836,30.100000381469727,28.350000381469727,30.010000228881836,6.0798842618999265
2012-06-18,META,29.959999084472656,32.08000183105469,29.40999984741211,31.40999984741211,4.6651103227347
2012-06-19,META,31.540000915527344,32.18000030517578,30.700000762939453,31.90999984741211,1.5918497371186564
2012-06-20,META,31.920000076293945,31.93000030517578,31.149999618530273,31.600000381469727,-0.9714806249600271
2012-06-21,META,31.670000076293945,32.5,31.510000228881836,31.84000015258789,0.7594929374080014
2012-06-22,META,32.40999984741211,33.45000076293945,32.060001373291016,33.04999923706055,3.8002483626694015
2012-06-25,META,32.86000061035156,33.02000045776367,31.549999237060547,32.060001373291016,-2.99545502760375
