date,ticker,open,high,low,close,percent_change
2010-07-19,BTC,0.08584,0.09307,0.07723,0.0808,0.0
2010-07-20,BTC,0.0808,0.08181,0.07426,0.07474,-7.499999999999996
2010-07-21,BTC,0.07474,0.07921,0.06634,0.07921,5.980733208455983
2010-07-22,BTC,0.07921,0.08181,0.0505,0.0505,-36.24542355763161
2010-07-23,BTC,0.0505,0.06767,0.0505,0.06262,23.999999999999982
2010-07-26,BTC,0.0505,0.056,0.05,0.056,-10.571702331523467
2010-07-27,BTC,0.056,0.0605,0.053,0.06,7.142857142857137
2010-07-28,BTC,0.06,0.062,0.054,0.0589,-1.8333333333333282
2010-07-29,BTC,0.0589,0.0699,0.0571,0.0699,18.675721561969443
2010-07-30,BTC,0.0699,0.0699,0.0582,0.0627,-10.300429184549353
2010-08-02,BTC,0.0611,0.0633,0.06,0.06,-4.306220095693792
2010-08-03,BTC,0.06,0.065,0.059,0.06,0.0
2010-08-04,BTC,0.06,0.06231,0.057,0.057,-4.999999999999993
2010-08-05,BTC,0.057,0.061,0.057,0.061,7.017543859649117
2010-08-06,BTC,0.061,0.0624,0.0607,0.0623,2.131147540983611
2010-08-09,BTC,0.0609,0.0735,0.0593,0.071,13.964686998394852
2010-08-10,BTC,0.071,0.071,0.06651,0.07,-1.408450704225334
2010-08-11,BTC,0.07,0.07541,0.06,0.067,-4.285714285714289
2010-08-12,BTC,0.067,0.07,0.06141,0.07,4.4776119402985115
2010-08-13,BTC,0.07,0.07,0.0645,0.0645,-7.857142857142864
2010-08-16,BTC,0.06529,0.0679,0.062,0.0655,1.5503875968992262
2010-08-17,BTC,0.0655,0.0769,0.06243,0.07,6.8702290076335935
2010-08-18,BTC,0.07,0.0733,0.067,0.068,-2.8571428571428594
2010-08-19,BTC,0.068,0.068,0.0667,0.0667,-1.9117647058823666
2010-08-20,BTC,0.0667,0.0667,0.065,0.0655,-1.7991004497751015
2010-08-23,BTC,0.066,0.06689,0.063,0.06491,-0.9007633587786369
2010-08-24,BTC,0.06491,0.0665,0.06491,0.065,0.1386535202588303
2010-08-25,BTC,0.065,0.0665,0.0641,0.0648,-0.3076923076923165
